ID,League,date,Currency,PriceCurrency,Value,CurrencyID
4592,Incursion,2018-06-07,Orb of Alteration,Chaos Orb,0.07312,9
4593,Incursion,2018-06-08,Orb of Alteration,Chaos Orb,0.08713,9
4594,Incursion,2018-06-09,Orb of Alteration,Chaos Orb,0.09091,9
4595,Incursion,2018-06-10,Orb of Alteration,Chaos Orb,0.09091,9
4596,Incursion,2018-06-11,Orb of Alteration,Chaos Orb,0.09092,9
4597,Incursion,2018-06-12,Orb of Alteration,Chaos Orb,0.09279,9
4598,Incursion,2018-06-13,Orb of Alteration,Chaos Orb,0.09524,9
4599,Incursion,2018-06-14,Orb of Alteration,Chaos Orb,0.09636,9
4600,Incursion,2018-06-15,Orb of Alteration,Chaos Orb,0.1,9
4601,Incursion,2018-06-16,Orb of Alteration,Chaos Orb,0.10526,9
4602,Incursion,2018-06-17,Orb of Alteration,Chaos Orb,0.10518,9
4603,Incursion,2018-06-18,Orb of Alteration,Chaos Orb,0.10256,9
4604,Incursion,2018-06-19,Orb of Alteration,Chaos Orb,0.10753,9
4605,Incursion,2018-06-20,Orb of Alteration,Chaos Orb,0.11111,9
4606,Incursion,2018-06-21,Orb of Alteration,Chaos Orb,0.11765,9
4607,Incursion,2018-06-22,Orb of Alteration,Chaos Orb,0.12065,9
4608,Incursion,2018-06-23,Orb of Alteration,Chaos Orb,0.11644,9
4609,Incursion,2018-06-24,Orb of Alteration,Chaos Orb,0.11111,9
4610,Incursion,2018-06-25,Orb of Alteration,Chaos Orb,0.11585,9
4611,Incursion,2018-06-26,Orb of Alteration,Chaos Orb,0.11755,9
4612,Incursion,2018-06-27,Orb of Alteration,Chaos Orb,0.11765,9
4613,Incursion,2018-06-28,Orb of Alteration,Chaos Orb,0.11765,9
4614,Incursion,2018-06-29,Orb of Alteration,Chaos Orb,0.11905,9
4615,Incursion,2018-06-30,Orb of Alteration,Chaos Orb,0.11765,9
4616,Incursion,2018-07-01,Orb of Alteration,Chaos Orb,0.11628,9
4617,Incursion,2018-07-02,Orb of Alteration,Chaos Orb,0.11646,9
4618,Incursion,2018-07-03,Orb of Alteration,Chaos Orb,0.12195,9
4619,Incursion,2018-07-04,Orb of Alteration,Chaos Orb,0.12322,9
4620,Incursion,2018-07-05,Orb of Alteration,Chaos Orb,0.12195,9
4621,Incursion,2018-07-06,Orb of Alteration,Chaos Orb,0.11905,9
4622,Incursion,2018-07-07,Orb of Alteration,Chaos Orb,0.11628,9
4623,Incursion,2018-07-08,Orb of Alteration,Chaos Orb,0.10989,9
4624,Incursion,2018-07-09,Orb of Alteration,Chaos Orb,0.10638,9
4625,Incursion,2018-07-10,Orb of Alteration,Chaos Orb,0.10204,9
4626,Incursion,2018-07-11,Orb of Alteration,Chaos Orb,0.1,9
4627,Incursion,2018-07-12,Orb of Alteration,Chaos Orb,0.09804,9
4628,Incursion,2018-07-13,Orb of Alteration,Chaos Orb,0.09502,9
4629,Incursion,2018-07-14,Orb of Alteration,Chaos Orb,0.0885,9
4630,Incursion,2018-07-15,Orb of Alteration,Chaos Orb,0.08333,9
4631,Incursion,2018-07-16,Orb of Alteration,Chaos Orb,0.08318,9
4632,Incursion,2018-07-17,Orb of Alteration,Chaos Orb,0.07875,9
4633,Incursion,2018-07-18,Orb of Alteration,Chaos Orb,0.07692,9
4634,Incursion,2018-07-19,Orb of Alteration,Chaos Orb,0.07692,9
4635,Incursion,2018-07-20,Orb of Alteration,Chaos Orb,0.07576,9
4636,Incursion,2018-07-21,Orb of Alteration,Chaos Orb,0.07332,9
4637,Incursion,2018-07-22,Orb of Alteration,Chaos Orb,0.0714,9
4638,Incursion,2018-07-23,Orb of Alteration,Chaos Orb,0.07092,9
4639,Incursion,2018-07-24,Orb of Alteration,Chaos Orb,0.07042,9
4640,Incursion,2018-07-25,Orb of Alteration,Chaos Orb,0.06993,9
4641,Incursion,2018-07-26,Orb of Alteration,Chaos Orb,0.06849,9
4642,Incursion,2018-07-27,Orb of Alteration,Chaos Orb,0.06897,9
4643,Incursion,2018-07-28,Orb of Alteration,Chaos Orb,0.06849,9
4644,Incursion,2018-07-29,Orb of Alteration,Chaos Orb,0.06864,9
4645,Incursion,2018-07-30,Orb of Alteration,Chaos Orb,0.06862,9
4646,Incursion,2018-07-31,Orb of Alteration,Chaos Orb,0.07092,9
4647,Incursion,2018-08-01,Orb of Alteration,Chaos Orb,0.07121,9
4648,Incursion,2018-08-02,Orb of Alteration,Chaos Orb,0.06993,9
4649,Incursion,2018-08-03,Orb of Alteration,Chaos Orb,0.06803,9
4650,Incursion,2018-08-04,Orb of Alteration,Chaos Orb,0.06833,9
4651,Incursion,2018-08-05,Orb of Alteration,Chaos Orb,0.0686,9
4652,Incursion,2018-08-06,Orb of Alteration,Chaos Orb,0.06803,9
4653,Incursion,2018-08-07,Orb of Alteration,Chaos Orb,0.06803,9
4654,Incursion,2018-08-08,Orb of Alteration,Chaos Orb,0.06728,9
4655,Incursion,2018-08-09,Orb of Alteration,Chaos Orb,0.06755,9
4656,Incursion,2018-08-10,Orb of Alteration,Chaos Orb,0.07098,9
4657,Incursion,2018-08-11,Orb of Alteration,Chaos Orb,0.07324,9
4658,Incursion,2018-08-12,Orb of Alteration,Chaos Orb,0.07692,9
4659,Incursion,2018-08-13,Orb of Alteration,Chaos Orb,0.0768,9
4660,Incursion,2018-08-14,Orb of Alteration,Chaos Orb,0.07728,9
4661,Incursion,2018-08-15,Orb of Alteration,Chaos Orb,0.08333,9
4662,Incursion,2018-08-16,Orb of Alteration,Chaos Orb,0.08333,9
4663,Incursion,2018-08-17,Orb of Alteration,Chaos Orb,0.08458,9
4664,Incursion,2018-08-18,Orb of Alteration,Chaos Orb,0.08333,9
4665,Incursion,2018-08-19,Orb of Alteration,Chaos Orb,0.08299,9
4666,Incursion,2018-08-20,Orb of Alteration,Chaos Orb,0.0781,9
4667,Incursion,2018-08-21,Orb of Alteration,Chaos Orb,0.08,9
4668,Incursion,2018-08-22,Orb of Alteration,Chaos Orb,0.07884,9
4669,Incursion,2018-08-23,Orb of Alteration,Chaos Orb,0.0771,9
4670,Incursion,2018-08-24,Orb of Alteration,Chaos Orb,0.07813,9
4671,Incursion,2018-08-25,Orb of Alteration,Chaos Orb,0.08078,9
4672,Incursion,2018-08-26,Orb of Alteration,Chaos Orb,0.08,9
4673,Incursion,2018-08-27,Orb of Alteration,Chaos Orb,0.08,9
4674,Incursion,2018-08-28,Orb of Alteration,Chaos Orb,0.0868,9
4675,Incursion,2018-06-01,Blacksmith's Whetstone,Chaos Orb,0.5878,10
4676,Incursion,2018-06-02,Blacksmith's Whetstone,Chaos Orb,0.05,10
4677,Incursion,2018-06-03,Blacksmith's Whetstone,Chaos Orb,0.04225,10
4678,Incursion,2018-06-04,Blacksmith's Whetstone,Chaos Orb,0.04112,10
4679,Incursion,2018-06-05,Blacksmith's Whetstone,Chaos Orb,0.03851,10
4680,Incursion,2018-06-06,Blacksmith's Whetstone,Chaos Orb,0.04462,10
4681,Incursion,2018-06-07,Blacksmith's Whetstone,Chaos Orb,0.05,10
4682,Incursion,2018-06-08,Blacksmith's Whetstone,Chaos Orb,0.05,10
4683,Incursion,2018-06-09,Blacksmith's Whetstone,Chaos Orb,0.05,10
4684,Incursion,2018-06-10,Blacksmith's Whetstone,Chaos Orb,0.05471,10
4685,Incursion,2018-06-11,Blacksmith's Whetstone,Chaos Orb,0.04796,10
4686,Incursion,2018-06-12,Blacksmith's Whetstone,Chaos Orb,0.05,10
4687,Incursion,2018-06-13,Blacksmith's Whetstone,Chaos Orb,0.05,10
4688,Incursion,2018-06-14,Blacksmith's Whetstone,Chaos Orb,0.05,10
4689,Incursion,2018-06-15,Blacksmith's Whetstone,Chaos Orb,0.04912,10
4690,Incursion,2018-06-16,Blacksmith's Whetstone,Chaos Orb,0.05189,10
4691,Incursion,2018-06-17,Blacksmith's Whetstone,Chaos Orb,0.05,10
4692,Incursion,2018-06-18,Blacksmith's Whetstone,Chaos Orb,0.04998,10
4693,Incursion,2018-06-19,Blacksmith's Whetstone,Chaos Orb,0.04873,10
4694,Incursion,2018-06-20,Blacksmith's Whetstone,Chaos Orb,0.04865,10
4695,Incursion,2018-06-21,Blacksmith's Whetstone,Chaos Orb,0.04899,10
4696,Incursion,2018-06-22,Blacksmith's Whetstone,Chaos Orb,0.04576,10
4697,Incursion,2018-06-23,Blacksmith's Whetstone,Chaos Orb,0.04545,10
4698,Incursion,2018-06-24,Blacksmith's Whetstone,Chaos Orb,0.04363,10
4699,Incursion,2018-06-25,Blacksmith's Whetstone,Chaos Orb,0.04545,10
4700,Incursion,2018-06-26,Blacksmith's Whetstone,Chaos Orb,0.04382,10
4701,Incursion,2018-06-27,Blacksmith's Whetstone,Chaos Orb,0.04886,10
4702,Incursion,2018-06-28,Blacksmith's Whetstone,Chaos Orb,0.05,10
4703,Incursion,2018-06-29,Blacksmith's Whetstone,Chaos Orb,0.04545,10
4704,Incursion,2018-06-30,Blacksmith's Whetstone,Chaos Orb,0.04082,10
4705,Incursion,2018-07-01,Blacksmith's Whetstone,Chaos Orb,0.04,10
4706,Incursion,2018-07-02,Blacksmith's Whetstone,Chaos Orb,0.03846,10
4707,Incursion,2018-07-03,Blacksmith's Whetstone,Chaos Orb,0.04054,10
4708,Incursion,2018-07-04,Blacksmith's Whetstone,Chaos Orb,0.03846,10
4709,Incursion,2018-07-05,Blacksmith's Whetstone,Chaos Orb,0.03846,10
4710,Incursion,2018-07-06,Blacksmith's Whetstone,Chaos Orb,0.03846,10
4711,Incursion,2018-07-07,Blacksmith's Whetstone,Chaos Orb,0.03713,10
4712,Incursion,2018-07-08,Blacksmith's Whetstone,Chaos Orb,0.0325,10
4713,Incursion,2018-07-09,Blacksmith's Whetstone,Chaos Orb,0.03218,10
4714,Incursion,2018-07-10,Blacksmith's Whetstone,Chaos Orb,0.03226,10
4715,Incursion,2018-07-11,Blacksmith's Whetstone,Chaos Orb,0.03256,10
4716,Incursion,2018-07-12,Blacksmith's Whetstone,Chaos Orb,0.03265,10
4717,Incursion,2018-07-13,Blacksmith's Whetstone,Chaos Orb,0.0303,10
4718,Incursion,2018-07-14,Blacksmith's Whetstone,Chaos Orb,0.02857,10
4719,Incursion,2018-07-15,Blacksmith's Whetstone,Chaos Orb,0.0264,10
4720,Incursion,2018-07-16,Blacksmith's Whetstone,Chaos Orb,0.02684,10
4721,Incursion,2018-07-17,Blacksmith's Whetstone,Chaos Orb,0.025,10
4722,Incursion,2018-07-18,Blacksmith's Whetstone,Chaos Orb,0.02809,10
4723,Incursion,2018-07-19,Blacksmith's Whetstone,Chaos Orb,0.02857,10
4724,Incursion,2018-07-20,Blacksmith's Whetstone,Chaos Orb,0.02857,10
4725,Incursion,2018-07-21,Blacksmith's Whetstone,Chaos Orb,0.02703,10
4726,Incursion,2018-07-22,Blacksmith's Whetstone,Chaos Orb,0.02573,10
4727,Incursion,2018-07-23,Blacksmith's Whetstone,Chaos Orb,0.02768,10
4728,Incursion,2018-07-24,Blacksmith's Whetstone,Chaos Orb,0.02778,10
4729,Incursion,2018-07-25,Blacksmith's Whetstone,Chaos Orb,0.02857,10
4730,Incursion,2018-07-26,Blacksmith's Whetstone,Chaos Orb,0.02857,10
4731,Incursion,2018-07-27,Blacksmith's Whetstone,Chaos Orb,0.02813,10
4732,Incursion,2018-07-28,Blacksmith's Whetstone,Chaos Orb,0.02833,10
4733,Incursion,2018-07-29,Blacksmith's Whetstone,Chaos Orb,0.02778,10
4734,Incursion,2018-07-30,Blacksmith's Whetstone,Chaos Orb,0.02754,10
4735,Incursion,2018-07-31,Blacksmith's Whetstone,Chaos Orb,0.02723,10
4736,Incursion,2018-08-01,Blacksmith's Whetstone,Chaos Orb,0.025,10
4737,Incursion,2018-08-02,Blacksmith's Whetstone,Chaos Orb,0.02448,10
4738,Incursion,2018-08-03,Blacksmith's Whetstone,Chaos Orb,0.025,10
4739,Incursion,2018-08-04,Blacksmith's Whetstone,Chaos Orb,0.025,10
4740,Incursion,2018-08-05,Blacksmith's Whetstone,Chaos Orb,0.02661,10
4741,Incursion,2018-08-06,Blacksmith's Whetstone,Chaos Orb,0.02649,10
4742,Incursion,2018-08-07,Blacksmith's Whetstone,Chaos Orb,0.02778,10
4743,Incursion,2018-08-08,Blacksmith's Whetstone,Chaos Orb,0.02857,10
4744,Incursion,2018-08-09,Blacksmith's Whetstone,Chaos Orb,0.02812,10
4745,Incursion,2018-08-10,Blacksmith's Whetstone,Chaos Orb,0.02854,10
4746,Incursion,2018-08-11,Blacksmith's Whetstone,Chaos Orb,0.03015,10
4747,Incursion,2018-08-12,Blacksmith's Whetstone,Chaos Orb,0.03159,10
4748,Incursion,2018-08-13,Blacksmith's Whetstone,Chaos Orb,0.03333,10
4749,Incursion,2018-08-14,Blacksmith's Whetstone,Chaos Orb,0.03333,10
4750,Incursion,2018-08-15,Blacksmith's Whetstone,Chaos Orb,0.03333,10
4751,Incursion,2018-08-16,Blacksmith's Whetstone,Chaos Orb,0.03333,10
4752,Incursion,2018-08-17,Blacksmith's Whetstone,Chaos Orb,0.03251,10
4753,Incursion,2018-08-18,Blacksmith's Whetstone,Chaos Orb,0.03226,10
4754,Incursion,2018-08-19,Blacksmith's Whetstone,Chaos Orb,0.03226,10
4755,Incursion,2018-08-20,Blacksmith's Whetstone,Chaos Orb,0.03155,10
4756,Incursion,2018-08-21,Blacksmith's Whetstone,Chaos Orb,0.03193,10
4757,Incursion,2018-08-22,Blacksmith's Whetstone,Chaos Orb,0.03067,10
4758,Incursion,2018-08-23,Blacksmith's Whetstone,Chaos Orb,0.02941,10
4759,Incursion,2018-08-24,Blacksmith's Whetstone,Chaos Orb,0.02941,10
4760,Incursion,2018-08-25,Blacksmith's Whetstone,Chaos Orb,0.03002,10
4761,Incursion,2018-08-26,Blacksmith's Whetstone,Chaos Orb,0.03135,10
4762,Incursion,2018-08-27,Blacksmith's Whetstone,Chaos Orb,0.03226,10
4763,Incursion,2018-08-28,Blacksmith's Whetstone,Chaos Orb,0.03268,10
4764,Incursion,2018-06-01,Orb of Augmentation,Chaos Orb,0.51464,11
4765,Incursion,2018-06-02,Orb of Augmentation,Chaos Orb,0.09716,11
4766,Incursion,2018-06-03,Orb of Augmentation,Chaos Orb,0.05496,11
4767,Incursion,2018-06-04,Orb of Augmentation,Chaos Orb,0.05,11
4768,Incursion,2018-06-05,Orb of Augmentation,Chaos Orb,0.03986,11
4769,Incursion,2018-06-06,Orb of Augmentation,Chaos Orb,0.04,11
4770,Incursion,2018-06-07,Orb of Augmentation,Chaos Orb,0.04001,11
4771,Incursion,2018-06-08,Orb of Augmentation,Chaos Orb,0.04541,11
4772,Incursion,2018-06-09,Orb of Augmentation,Chaos Orb,0.04329,11
4773,Incursion,2018-06-10,Orb of Augmentation,Chaos Orb,0.04329,11
4774,Incursion,2018-06-11,Orb of Augmentation,Chaos Orb,0.04857,11
4775,Incursion,2018-06-12,Orb of Augmentation,Chaos Orb,0.04762,11
4776,Incursion,2018-06-13,Orb of Augmentation,Chaos Orb,0.05,11
4777,Incursion,2018-06-14,Orb of Augmentation,Chaos Orb,0.05,11
4778,Incursion,2018-06-15,Orb of Augmentation,Chaos Orb,0.05,11
4779,Incursion,2018-06-16,Orb of Augmentation,Chaos Orb,0.0521,11
4780,Incursion,2018-06-17,Orb of Augmentation,Chaos Orb,0.05232,11
4781,Incursion,2018-06-18,Orb of Augmentation,Chaos Orb,0.05557,11
4782,Incursion,2018-06-19,Orb of Augmentation,Chaos Orb,0.05577,11
4783,Incursion,2018-06-20,Orb of Augmentation,Chaos Orb,0.05572,11
4784,Incursion,2018-06-21,Orb of Augmentation,Chaos Orb,0.05418,11
4785,Incursion,2018-06-22,Orb of Augmentation,Chaos Orb,0.05556,11
4786,Incursion,2018-06-23,Orb of Augmentation,Chaos Orb,0.05556,11
4787,Incursion,2018-06-24,Orb of Augmentation,Chaos Orb,0.05569,11
4788,Incursion,2018-06-25,Orb of Augmentation,Chaos Orb,0.06564,11
4789,Incursion,2018-06-26,Orb of Augmentation,Chaos Orb,0.06623,11
4790,Incursion,2018-06-27,Orb of Augmentation,Chaos Orb,0.0625,11
4791,Incursion,2018-06-28,Orb of Augmentation,Chaos Orb,0.06667,11
4792,Incursion,2018-06-29,Orb of Augmentation,Chaos Orb,0.06667,11
4793,Incursion,2018-06-30,Orb of Augmentation,Chaos Orb,0.06234,11
4794,Incursion,2018-07-01,Orb of Augmentation,Chaos Orb,0.05263,11
4795,Incursion,2018-07-02,Orb of Augmentation,Chaos Orb,0.0494,11
4796,Incursion,2018-07-03,Orb of Augmentation,Chaos Orb,0.05056,11
4797,Incursion,2018-07-04,Orb of Augmentation,Chaos Orb,0.05,11
4798,Incursion,2018-07-05,Orb of Augmentation,Chaos Orb,0.04762,11
4799,Incursion,2018-07-06,Orb of Augmentation,Chaos Orb,0.04529,11
4800,Incursion,2018-07-07,Orb of Augmentation,Chaos Orb,0.04658,11
4801,Incursion,2018-07-08,Orb of Augmentation,Chaos Orb,0.04231,11
4802,Incursion,2018-07-09,Orb of Augmentation,Chaos Orb,0.04,11
4803,Incursion,2018-07-10,Orb of Augmentation,Chaos Orb,0.03846,11
4804,Incursion,2018-07-11,Orb of Augmentation,Chaos Orb,0.03846,11
4805,Incursion,2018-07-12,Orb of Augmentation,Chaos Orb,0.03718,11
4806,Incursion,2018-07-13,Orb of Augmentation,Chaos Orb,0.03704,11
4807,Incursion,2018-07-14,Orb of Augmentation,Chaos Orb,0.03516,11
4808,Incursion,2018-07-15,Orb of Augmentation,Chaos Orb,0.03333,11
4809,Incursion,2018-07-16,Orb of Augmentation,Chaos Orb,0.03323,11
4810,Incursion,2018-07-17,Orb of Augmentation,Chaos Orb,0.03333,11
4811,Incursion,2018-07-18,Orb of Augmentation,Chaos Orb,0.03333,11
4812,Incursion,2018-07-19,Orb of Augmentation,Chaos Orb,0.03333,11
4813,Incursion,2018-07-20,Orb of Augmentation,Chaos Orb,0.03333,11
4814,Incursion,2018-07-21,Orb of Augmentation,Chaos Orb,0.03333,11
4815,Incursion,2018-07-22,Orb of Augmentation,Chaos Orb,0.03328,11
4816,Incursion,2018-07-23,Orb of Augmentation,Chaos Orb,0.03333,11
4817,Incursion,2018-07-24,Orb of Augmentation,Chaos Orb,0.03333,11
4818,Incursion,2018-07-25,Orb of Augmentation,Chaos Orb,0.0333,11
4819,Incursion,2018-07-26,Orb of Augmentation,Chaos Orb,0.03333,11
4820,Incursion,2018-07-27,Orb of Augmentation,Chaos Orb,0.03333,11
4821,Incursion,2018-07-28,Orb of Augmentation,Chaos Orb,0.03323,11
4822,Incursion,2018-07-29,Orb of Augmentation,Chaos Orb,0.03247,11
4823,Incursion,2018-07-30,Orb of Augmentation,Chaos Orb,0.03226,11
4824,Incursion,2018-07-31,Orb of Augmentation,Chaos Orb,0.03125,11
4825,Incursion,2018-08-01,Orb of Augmentation,Chaos Orb,0.03193,11
4826,Incursion,2018-08-02,Orb of Augmentation,Chaos Orb,0.03224,11
4827,Incursion,2018-08-03,Orb of Augmentation,Chaos Orb,0.03091,11
4828,Incursion,2018-08-04,Orb of Augmentation,Chaos Orb,0.03146,11
4829,Incursion,2018-08-05,Orb of Augmentation,Chaos Orb,0.03207,11
4830,Incursion,2018-08-06,Orb of Augmentation,Chaos Orb,0.03266,11
4831,Incursion,2018-08-07,Orb of Augmentation,Chaos Orb,0.03242,11
4832,Incursion,2018-08-08,Orb of Augmentation,Chaos Orb,0.03264,11
4833,Incursion,2018-08-09,Orb of Augmentation,Chaos Orb,0.03163,11
4834,Incursion,2018-08-10,Orb of Augmentation,Chaos Orb,0.03061,11
4835,Incursion,2018-08-11,Orb of Augmentation,Chaos Orb,0.0303,11
4836,Incursion,2018-08-12,Orb of Augmentation,Chaos Orb,0.03173,11
4837,Incursion,2018-08-13,Orb of Augmentation,Chaos Orb,0.03174,11
4838,Incursion,2018-08-14,Orb of Augmentation,Chaos Orb,0.03175,11
4839,Incursion,2018-08-15,Orb of Augmentation,Chaos Orb,0.03126,11
4840,Incursion,2018-08-16,Orb of Augmentation,Chaos Orb,0.03068,11
4841,Incursion,2018-08-17,Orb of Augmentation,Chaos Orb,0.03042,11
4842,Incursion,2018-08-18,Orb of Augmentation,Chaos Orb,0.02971,11
4843,Incursion,2018-08-19,Orb of Augmentation,Chaos Orb,0.03125,11
4844,Incursion,2018-08-20,Orb of Augmentation,Chaos Orb,0.03172,11
4845,Incursion,2018-08-21,Orb of Augmentation,Chaos Orb,0.03125,11
4846,Incursion,2018-08-22,Orb of Augmentation,Chaos Orb,0.03125,11
4847,Incursion,2018-08-23,Orb of Augmentation,Chaos Orb,0.03125,11
4848,Incursion,2018-08-24,Orb of Augmentation,Chaos Orb,0.03096,11
4849,Incursion,2018-08-25,Orb of Augmentation,Chaos Orb,0.03197,11
4850,Incursion,2018-08-26,Orb of Augmentation,Chaos Orb,0.03226,11
4851,Incursion,2018-08-27,Orb of Augmentation,Chaos Orb,0.03221,11
4852,Incursion,2018-08-28,Orb of Augmentation,Chaos Orb,0.03209,11
4853,Incursion,2018-06-01,Orb of Regret,Chaos Orb,0.84655,7
4854,Incursion,2018-06-02,Orb of Regret,Chaos Orb,0.5,7
4855,Incursion,2018-06-03,Orb of Regret,Chaos Orb,0.66667,7
4856,Incursion,2018-06-04,Orb of Regret,Chaos Orb,0.8982,7
4857,Incursion,2018-06-05,Orb of Regret,Chaos Orb,0.88924,7
4858,Incursion,2018-06-06,Orb of Regret,Chaos Orb,0.88889,7
4859,Incursion,2018-06-07,Orb of Regret,Chaos Orb,0.9,7
4860,Incursion,2018-06-08,Orb of Regret,Chaos Orb,0.87065,7
4861,Incursion,2018-06-09,Orb of Regret,Chaos Orb,0.83333,7
4862,Incursion,2018-06-10,Orb of Regret,Chaos Orb,0.77229,7
4863,Incursion,2018-06-11,Orb of Regret,Chaos Orb,0.7242,7
4864,Incursion,2018-06-12,Orb of Regret,Chaos Orb,0.66667,7
4865,Incursion,2018-06-13,Orb of Regret,Chaos Orb,0.66667,7
4866,Incursion,2018-06-14,Orb of Regret,Chaos Orb,0.66667,7
4867,Incursion,2018-06-15,Orb of Regret,Chaos Orb,0.66623,7
4868,Incursion,2018-06-16,Orb of Regret,Chaos Orb,0.66667,7
4869,Incursion,2018-06-17,Orb of Regret,Chaos Orb,0.66667,7
4870,Incursion,2018-06-18,Orb of Regret,Chaos Orb,0.66667,7
4871,Incursion,2018-06-19,Orb of Regret,Chaos Orb,0.66667,7
4872,Incursion,2018-06-20,Orb of Regret,Chaos Orb,0.63106,7
4873,Incursion,2018-06-21,Orb of Regret,Chaos Orb,0.64516,7
4874,Incursion,2018-06-22,Orb of Regret,Chaos Orb,0.625,7
4875,Incursion,2018-06-23,Orb of Regret,Chaos Orb,0.625,7
4876,Incursion,2018-06-24,Orb of Regret,Chaos Orb,0.625,7
4877,Incursion,2018-06-25,Orb of Regret,Chaos Orb,0.63596,7
4878,Incursion,2018-06-26,Orb of Regret,Chaos Orb,0.625,7
4879,Incursion,2018-06-27,Orb of Regret,Chaos Orb,0.66512,7
4880,Incursion,2018-06-28,Orb of Regret,Chaos Orb,0.82836,7
4881,Incursion,2018-06-29,Orb of Regret,Chaos Orb,0.90909,7
4882,Incursion,2018-06-30,Orb of Regret,Chaos Orb,0.90909,7
4883,Incursion,2018-07-01,Orb of Regret,Chaos Orb,0.90909,7
4884,Incursion,2018-07-02,Orb of Regret,Chaos Orb,0.9306,7
4885,Incursion,2018-07-03,Orb of Regret,Chaos Orb,1,7
4886,Incursion,2018-07-04,Orb of Regret,Chaos Orb,1,7
4887,Incursion,2018-07-05,Orb of Regret,Chaos Orb,1,7
4888,Incursion,2018-07-06,Orb of Regret,Chaos Orb,0.975,7
4889,Incursion,2018-07-07,Orb of Regret,Chaos Orb,0.90909,7
4890,Incursion,2018-07-08,Orb of Regret,Chaos Orb,0.90909,7
4891,Incursion,2018-07-09,Orb of Regret,Chaos Orb,0.85855,7
4892,Incursion,2018-07-10,Orb of Regret,Chaos Orb,0.83333,7
4893,Incursion,2018-07-11,Orb of Regret,Chaos Orb,0.83333,7
4894,Incursion,2018-07-12,Orb of Regret,Chaos Orb,0.83333,7
4895,Incursion,2018-07-13,Orb of Regret,Chaos Orb,0.83333,7
4896,Incursion,2018-07-14,Orb of Regret,Chaos Orb,0.81818,7
4897,Incursion,2018-07-15,Orb of Regret,Chaos Orb,0.81818,7
4898,Incursion,2018-07-16,Orb of Regret,Chaos Orb,0.8,7
4899,Incursion,2018-07-17,Orb of Regret,Chaos Orb,0.76923,7
4900,Incursion,2018-07-18,Orb of Regret,Chaos Orb,0.76923,7
4901,Incursion,2018-07-19,Orb of Regret,Chaos Orb,0.76923,7
4902,Incursion,2018-07-20,Orb of Regret,Chaos Orb,0.76923,7
4903,Incursion,2018-07-21,Orb of Regret,Chaos Orb,0.76923,7
4904,Incursion,2018-07-22,Orb of Regret,Chaos Orb,0.76923,7
4905,Incursion,2018-07-23,Orb of Regret,Chaos Orb,0.76891,7
4906,Incursion,2018-07-24,Orb of Regret,Chaos Orb,0.76923,7
4907,Incursion,2018-07-25,Orb of Regret,Chaos Orb,0.76923,7
4908,Incursion,2018-07-26,Orb of Regret,Chaos Orb,0.76923,7
4909,Incursion,2018-07-27,Orb of Regret,Chaos Orb,0.76923,7
4910,Incursion,2018-07-28,Orb of Regret,Chaos Orb,0.76923,7
4911,Incursion,2018-07-29,Orb of Regret,Chaos Orb,0.76923,7
4912,Incursion,2018-07-30,Orb of Regret,Chaos Orb,0.76923,7
4913,Incursion,2018-07-31,Orb of Regret,Chaos Orb,0.76923,7
4914,Incursion,2018-08-01,Orb of Regret,Chaos Orb,0.76923,7
4915,Incursion,2018-08-02,Orb of Regret,Chaos Orb,0.76923,7
4916,Incursion,2018-08-03,Orb of Regret,Chaos Orb,0.76706,7
4917,Incursion,2018-08-04,Orb of Regret,Chaos Orb,0.76923,7
4918,Incursion,2018-08-05,Orb of Regret,Chaos Orb,0.75868,7
4919,Incursion,2018-08-06,Orb of Regret,Chaos Orb,0.76923,7
4920,Incursion,2018-08-07,Orb of Regret,Chaos Orb,0.76923,7
4921,Incursion,2018-08-08,Orb of Regret,Chaos Orb,0.76923,7
4922,Incursion,2018-08-09,Orb of Regret,Chaos Orb,0.76923,7
4923,Incursion,2018-08-10,Orb of Regret,Chaos Orb,0.76923,7
4924,Incursion,2018-08-11,Orb of Regret,Chaos Orb,0.76923,7
4925,Incursion,2018-08-12,Orb of Regret,Chaos Orb,0.76923,7
4926,Incursion,2018-08-13,Orb of Regret,Chaos Orb,0.75,7
4927,Incursion,2018-08-14,Orb of Regret,Chaos Orb,0.72991,7
4928,Incursion,2018-08-15,Orb of Regret,Chaos Orb,0.75,7
4929,Incursion,2018-08-16,Orb of Regret,Chaos Orb,0.76499,7
4930,Incursion,2018-08-17,Orb of Regret,Chaos Orb,0.71429,7
4931,Incursion,2018-08-18,Orb of Regret,Chaos Orb,0.71429,7
4932,Incursion,2018-08-19,Orb of Regret,Chaos Orb,0.71429,7
4933,Incursion,2018-08-20,Orb of Regret,Chaos Orb,0.71078,7
4934,Incursion,2018-08-21,Orb of Regret,Chaos Orb,0.71429,7
4935,Incursion,2018-08-22,Orb of Regret,Chaos Orb,0.71429,7
4936,Incursion,2018-08-23,Orb of Regret,Chaos Orb,0.71429,7
4937,Incursion,2018-08-24,Orb of Regret,Chaos Orb,0.67832,7
4938,Incursion,2018-08-25,Orb of Regret,Chaos Orb,0.68163,7
4939,Incursion,2018-08-26,Orb of Regret,Chaos Orb,0.66667,7
4940,Incursion,2018-08-27,Orb of Regret,Chaos Orb,0.71429,7
4941,Incursion,2018-08-28,Orb of Regret,Chaos Orb,0.71618,7
