ID,League,date,Currency,PriceCurrency,Value,CurrencyID
2375,Betrayal,2019-03-03,Chromatic Orb,Chaos Orb,0.24309,6
2376,Betrayal,2019-03-04,Chromatic Orb,Chaos Orb,0.24524,6
2377,Betrayal,2019-03-05,Chromatic Orb,Chaos Orb,0.2438,6
2378,Betrayal,2018-12-07,Orb of Regret,Chaos Orb,1,7
2379,Betrayal,2018-12-08,Orb of Regret,Chaos Orb,0.66667,7
2380,Betrayal,2018-12-09,Orb of Regret,Chaos Orb,0.9,7
2381,Betrayal,2018-12-10,Orb of Regret,Chaos Orb,0.93943,7
2382,Betrayal,2018-12-11,Orb of Regret,Chaos Orb,0.91667,7
2383,Betrayal,2018-12-12,Orb of Regret,Chaos Orb,0.89286,7
2384,Betrayal,2018-12-13,Orb of Regret,Chaos Orb,0.84662,7
2385,Betrayal,2018-12-14,Orb of Regret,Chaos Orb,0.77778,7
2386,Betrayal,2018-12-15,Orb of Regret,Chaos Orb,0.75,7
2387,Betrayal,2018-12-16,Orb of Regret,Chaos Orb,0.72414,7
2388,Betrayal,2018-12-17,Orb of Regret,Chaos Orb,0.69993,7
2389,Betrayal,2018-12-18,Orb of Regret,Chaos Orb,0.66667,7
2390,Betrayal,2018-12-19,Orb of Regret,Chaos Orb,0.6574,7
2391,Betrayal,2018-12-20,Orb of Regret,Chaos Orb,0.63613,7
2392,Betrayal,2018-12-21,Orb of Regret,Chaos Orb,0.6631,7
2393,Betrayal,2018-12-22,Orb of Regret,Chaos Orb,0.65,7
2394,Betrayal,2018-12-23,Orb of Regret,Chaos Orb,0.62447,7
2395,Betrayal,2018-12-24,Orb of Regret,Chaos Orb,0.61449,7
2396,Betrayal,2018-12-25,Orb of Regret,Chaos Orb,0.6,7
2397,Betrayal,2018-12-26,Orb of Regret,Chaos Orb,0.56889,7
2398,Betrayal,2018-12-27,Orb of Regret,Chaos Orb,0.55,7
2399,Betrayal,2018-12-28,Orb of Regret,Chaos Orb,0.51453,7
2400,Betrayal,2018-12-29,Orb of Regret,Chaos Orb,0.51282,7
2401,Betrayal,2018-12-30,Orb of Regret,Chaos Orb,0.52525,7
2402,Betrayal,2018-12-31,Orb of Regret,Chaos Orb,0.5375,7
2403,Betrayal,2019-01-01,Orb of Regret,Chaos Orb,0.54348,7
2404,Betrayal,2019-01-02,Orb of Regret,Chaos Orb,0.52428,7
2405,Betrayal,2019-01-03,Orb of Regret,Chaos Orb,0.55066,7
2406,Betrayal,2019-01-04,Orb of Regret,Chaos Orb,0.55556,7
2407,Betrayal,2019-01-05,Orb of Regret,Chaos Orb,0.55001,7
2408,Betrayal,2019-01-06,Orb of Regret,Chaos Orb,0.55,7
2409,Betrayal,2019-01-07,Orb of Regret,Chaos Orb,0.55556,7
2410,Betrayal,2019-01-08,Orb of Regret,Chaos Orb,0.55556,7
2411,Betrayal,2019-01-09,Orb of Regret,Chaos Orb,0.55556,7
2412,Betrayal,2019-01-10,Orb of Regret,Chaos Orb,0.55556,7
2413,Betrayal,2019-01-11,Orb of Regret,Chaos Orb,0.58364,7
2414,Betrayal,2019-01-12,Orb of Regret,Chaos Orb,0.55556,7
2415,Betrayal,2019-01-13,Orb of Regret,Chaos Orb,0.57143,7
2416,Betrayal,2019-01-14,Orb of Regret,Chaos Orb,0.57132,7
2417,Betrayal,2019-01-15,Orb of Regret,Chaos Orb,0.57108,7
2418,Betrayal,2019-01-16,Orb of Regret,Chaos Orb,0.60606,7
2419,Betrayal,2019-01-17,Orb of Regret,Chaos Orb,0.60657,7
2420,Betrayal,2019-01-18,Orb of Regret,Chaos Orb,0.62756,7
2421,Betrayal,2019-01-19,Orb of Regret,Chaos Orb,0.6331,7
2422,Betrayal,2019-01-20,Orb of Regret,Chaos Orb,0.64103,7
2423,Betrayal,2019-01-21,Orb of Regret,Chaos Orb,0.5891,7
2424,Betrayal,2019-01-22,Orb of Regret,Chaos Orb,0.6,7
2425,Betrayal,2019-01-23,Orb of Regret,Chaos Orb,0.58641,7
2426,Betrayal,2019-01-24,Orb of Regret,Chaos Orb,0.6,7
2427,Betrayal,2019-01-25,Orb of Regret,Chaos Orb,0.59937,7
2428,Betrayal,2019-01-26,Orb of Regret,Chaos Orb,0.58824,7
2429,Betrayal,2019-01-27,Orb of Regret,Chaos Orb,0.59368,7
2430,Betrayal,2019-01-28,Orb of Regret,Chaos Orb,0.62366,7
2431,Betrayal,2019-01-29,Orb of Regret,Chaos Orb,0.625,7
2432,Betrayal,2019-01-30,Orb of Regret,Chaos Orb,0.62421,7
2433,Betrayal,2019-01-31,Orb of Regret,Chaos Orb,0.625,7
2434,Betrayal,2019-02-01,Orb of Regret,Chaos Orb,0.64119,7
2435,Betrayal,2019-02-02,Orb of Regret,Chaos Orb,0.66667,7
2436,Betrayal,2019-02-03,Orb of Regret,Chaos Orb,0.71429,7
2437,Betrayal,2019-02-04,Orb of Regret,Chaos Orb,0.71429,7
2438,Betrayal,2019-02-05,Orb of Regret,Chaos Orb,0.75004,7
2439,Betrayal,2019-02-06,Orb of Regret,Chaos Orb,0.7878,7
2440,Betrayal,2019-02-07,Orb of Regret,Chaos Orb,0.8,7
2441,Betrayal,2019-02-08,Orb of Regret,Chaos Orb,0.8,7
2442,Betrayal,2019-02-09,Orb of Regret,Chaos Orb,0.86144,7
2443,Betrayal,2019-02-10,Orb of Regret,Chaos Orb,0.88598,7
2444,Betrayal,2019-02-11,Orb of Regret,Chaos Orb,0.86957,7
2445,Betrayal,2019-02-12,Orb of Regret,Chaos Orb,0.87029,7
2446,Betrayal,2019-02-13,Orb of Regret,Chaos Orb,0.875,7
2447,Betrayal,2019-02-14,Orb of Regret,Chaos Orb,0.87948,7
2448,Betrayal,2019-02-15,Orb of Regret,Chaos Orb,0.94928,7
2449,Betrayal,2019-02-16,Orb of Regret,Chaos Orb,0.95091,7
2450,Betrayal,2019-02-17,Orb of Regret,Chaos Orb,0.95,7
2451,Betrayal,2019-02-18,Orb of Regret,Chaos Orb,0.92438,7
2452,Betrayal,2019-02-19,Orb of Regret,Chaos Orb,0.90909,7
2453,Betrayal,2019-02-20,Orb of Regret,Chaos Orb,0.90909,7
2454,Betrayal,2019-02-21,Orb of Regret,Chaos Orb,0.9,7
2455,Betrayal,2019-02-22,Orb of Regret,Chaos Orb,0.90909,7
2456,Betrayal,2019-02-23,Orb of Regret,Chaos Orb,0.90909,7
2457,Betrayal,2019-02-24,Orb of Regret,Chaos Orb,0.90909,7
2458,Betrayal,2019-02-25,Orb of Regret,Chaos Orb,0.90909,7
2459,Betrayal,2019-02-26,Orb of Regret,Chaos Orb,0.90018,7
2460,Betrayal,2019-02-27,Orb of Regret,Chaos Orb,0.90883,7
2461,Betrayal,2019-02-28,Orb of Regret,Chaos Orb,0.90559,7
2462,Betrayal,2019-03-01,Orb of Regret,Chaos Orb,0.90044,7
2463,Betrayal,2019-03-02,Orb of Regret,Chaos Orb,0.90819,7
2464,Betrayal,2019-03-03,Orb of Regret,Chaos Orb,0.90909,7
2465,Betrayal,2019-03-04,Orb of Regret,Chaos Orb,0.93341,7
2466,Betrayal,2019-03-05,Orb of Regret,Chaos Orb,0.95,7
2467,Betrayal,2018-12-07,Orb of Alteration,Chaos Orb,0.06842,9
2468,Betrayal,2018-12-08,Orb of Alteration,Chaos Orb,0.03468,9
2469,Betrayal,2018-12-09,Orb of Alteration,Chaos Orb,0.05534,9
2470,Betrayal,2018-12-10,Orb of Alteration,Chaos Orb,0.05556,9
2471,Betrayal,2018-12-11,Orb of Alteration,Chaos Orb,0.05495,9
2472,Betrayal,2018-12-12,Orb of Alteration,Chaos Orb,0.05556,9
2473,Betrayal,2018-12-13,Orb of Alteration,Chaos Orb,0.05848,9
2474,Betrayal,2018-12-14,Orb of Alteration,Chaos Orb,0.065,9
2475,Betrayal,2018-12-15,Orb of Alteration,Chaos Orb,0.06667,9
2476,Betrayal,2018-12-16,Orb of Alteration,Chaos Orb,0.06667,9
2477,Betrayal,2018-12-17,Orb of Alteration,Chaos Orb,0.06667,9
2478,Betrayal,2018-12-18,Orb of Alteration,Chaos Orb,0.07143,9
2479,Betrayal,2018-12-19,Orb of Alteration,Chaos Orb,0.09033,9
2480,Betrayal,2018-12-20,Orb of Alteration,Chaos Orb,0.09091,9
2481,Betrayal,2018-12-21,Orb of Alteration,Chaos Orb,0.09091,9
2482,Betrayal,2018-12-22,Orb of Alteration,Chaos Orb,0.08799,9
2483,Betrayal,2018-12-23,Orb of Alteration,Chaos Orb,0.08229,9
2484,Betrayal,2018-12-24,Orb of Alteration,Chaos Orb,0.07143,9
2485,Betrayal,2018-12-25,Orb of Alteration,Chaos Orb,0.07143,9
2486,Betrayal,2018-12-26,Orb of Alteration,Chaos Orb,0.07143,9
2487,Betrayal,2018-12-27,Orb of Alteration,Chaos Orb,0.07676,9
2488,Betrayal,2018-12-28,Orb of Alteration,Chaos Orb,0.07692,9
2489,Betrayal,2018-12-29,Orb of Alteration,Chaos Orb,0.08333,9
2490,Betrayal,2018-12-30,Orb of Alteration,Chaos Orb,0.08333,9
2491,Betrayal,2018-12-31,Orb of Alteration,Chaos Orb,0.08333,9
2492,Betrayal,2019-01-01,Orb of Alteration,Chaos Orb,0.08889,9
2493,Betrayal,2019-01-02,Orb of Alteration,Chaos Orb,0.09091,9
2494,Betrayal,2019-01-03,Orb of Alteration,Chaos Orb,0.11692,9
2495,Betrayal,2019-01-04,Orb of Alteration,Chaos Orb,0.14143,9
2496,Betrayal,2019-01-05,Orb of Alteration,Chaos Orb,0.13893,9
2497,Betrayal,2019-01-06,Orb of Alteration,Chaos Orb,0.1362,9
2498,Betrayal,2019-01-07,Orb of Alteration,Chaos Orb,0.13333,9
2499,Betrayal,2019-01-08,Orb of Alteration,Chaos Orb,0.12962,9
2500,Betrayal,2019-01-09,Orb of Alteration,Chaos Orb,0.12742,9
2501,Betrayal,2019-01-10,Orb of Alteration,Chaos Orb,0.12611,9
2502,Betrayal,2019-01-11,Orb of Alteration,Chaos Orb,0.14245,9
2503,Betrayal,2019-01-12,Orb of Alteration,Chaos Orb,0.14279,9
2504,Betrayal,2019-01-13,Orb of Alteration,Chaos Orb,0.14369,9
2505,Betrayal,2019-01-14,Orb of Alteration,Chaos Orb,0.15385,9
2506,Betrayal,2019-01-15,Orb of Alteration,Chaos Orb,0.14167,9
2507,Betrayal,2019-01-16,Orb of Alteration,Chaos Orb,0.12493,9
2508,Betrayal,2019-01-17,Orb of Alteration,Chaos Orb,0.1143,9
2509,Betrayal,2019-01-18,Orb of Alteration,Chaos Orb,0.10847,9
2510,Betrayal,2019-01-19,Orb of Alteration,Chaos Orb,0.10256,9
2511,Betrayal,2019-01-20,Orb of Alteration,Chaos Orb,0.09847,9
2512,Betrayal,2019-01-21,Orb of Alteration,Chaos Orb,0.09091,9
2513,Betrayal,2019-01-22,Orb of Alteration,Chaos Orb,0.0959,9
2514,Betrayal,2019-01-23,Orb of Alteration,Chaos Orb,0.1,9
2515,Betrayal,2019-01-24,Orb of Alteration,Chaos Orb,0.1075,9
2516,Betrayal,2019-01-25,Orb of Alteration,Chaos Orb,0.11111,9
2517,Betrayal,2019-01-26,Orb of Alteration,Chaos Orb,0.12493,9
2518,Betrayal,2019-01-27,Orb of Alteration,Chaos Orb,0.15,9
2519,Betrayal,2019-01-28,Orb of Alteration,Chaos Orb,0.16667,9
2520,Betrayal,2019-01-29,Orb of Alteration,Chaos Orb,0.17902,9
2521,Betrayal,2019-01-30,Orb of Alteration,Chaos Orb,0.17544,9
2522,Betrayal,2019-01-31,Orb of Alteration,Chaos Orb,0.17977,9
2523,Betrayal,2019-02-01,Orb of Alteration,Chaos Orb,0.20833,9
2524,Betrayal,2019-02-02,Orb of Alteration,Chaos Orb,0.231,9
2525,Betrayal,2019-02-03,Orb of Alteration,Chaos Orb,0.22222,9
2526,Betrayal,2019-02-04,Orb of Alteration,Chaos Orb,0.22205,9
2527,Betrayal,2019-02-05,Orb of Alteration,Chaos Orb,0.2174,9
2528,Betrayal,2019-02-06,Orb of Alteration,Chaos Orb,0.21977,9
2529,Betrayal,2019-02-07,Orb of Alteration,Chaos Orb,0.22176,9
2530,Betrayal,2019-02-08,Orb of Alteration,Chaos Orb,0.22222,9
2531,Betrayal,2019-02-09,Orb of Alteration,Chaos Orb,0.22222,9
2532,Betrayal,2019-02-10,Orb of Alteration,Chaos Orb,0.22518,9
2533,Betrayal,2019-02-11,Orb of Alteration,Chaos Orb,0.22727,9
2534,Betrayal,2019-02-12,Orb of Alteration,Chaos Orb,0.22222,9
2535,Betrayal,2019-02-13,Orb of Alteration,Chaos Orb,0.22643,9
2536,Betrayal,2019-02-14,Orb of Alteration,Chaos Orb,0.23224,9
2537,Betrayal,2019-02-15,Orb of Alteration,Chaos Orb,0.2381,9
2538,Betrayal,2019-02-16,Orb of Alteration,Chaos Orb,0.2381,9
2539,Betrayal,2019-02-17,Orb of Alteration,Chaos Orb,0.23807,9
2540,Betrayal,2019-02-18,Orb of Alteration,Chaos Orb,0.2381,9
2541,Betrayal,2019-02-19,Orb of Alteration,Chaos Orb,0.24159,9
2542,Betrayal,2019-02-20,Orb of Alteration,Chaos Orb,0.22992,9
2543,Betrayal,2019-02-21,Orb of Alteration,Chaos Orb,0.21816,9
2544,Betrayal,2019-02-22,Orb of Alteration,Chaos Orb,0.21739,9
2545,Betrayal,2019-02-23,Orb of Alteration,Chaos Orb,0.21781,9
2546,Betrayal,2019-02-24,Orb of Alteration,Chaos Orb,0.22057,9
2547,Betrayal,2019-02-25,Orb of Alteration,Chaos Orb,0.22222,9
2548,Betrayal,2019-02-26,Orb of Alteration,Chaos Orb,0.22222,9
2549,Betrayal,2019-02-27,Orb of Alteration,Chaos Orb,0.22222,9
2550,Betrayal,2019-02-28,Orb of Alteration,Chaos Orb,0.22222,9
2551,Betrayal,2019-03-01,Orb of Alteration,Chaos Orb,0.22222,9
2552,Betrayal,2019-03-02,Orb of Alteration,Chaos Orb,0.22222,9
2553,Betrayal,2019-03-03,Orb of Alteration,Chaos Orb,0.22032,9
2554,Betrayal,2019-03-04,Orb of Alteration,Chaos Orb,0.21739,9
2555,Betrayal,2019-03-05,Orb of Alteration,Chaos Orb,0.20896,9
2556,Betrayal,2018-12-07,Blacksmith's Whetstone,Chaos Orb,1,10
2557,Betrayal,2018-12-08,Blacksmith's Whetstone,Chaos Orb,0.14247,10
2558,Betrayal,2018-12-09,Blacksmith's Whetstone,Chaos Orb,0.05977,10
2559,Betrayal,2018-12-10,Blacksmith's Whetstone,Chaos Orb,0.056,10
2560,Betrayal,2018-12-11,Blacksmith's Whetstone,Chaos Orb,0.04888,10
2561,Betrayal,2018-12-12,Blacksmith's Whetstone,Chaos Orb,0.05,10
2562,Betrayal,2018-12-13,Blacksmith's Whetstone,Chaos Orb,0.05223,10
2563,Betrayal,2018-12-14,Blacksmith's Whetstone,Chaos Orb,0.05242,10
2564,Betrayal,2018-12-15,Blacksmith's Whetstone,Chaos Orb,0.05,10
2565,Betrayal,2018-12-16,Blacksmith's Whetstone,Chaos Orb,0.04848,10
2566,Betrayal,2018-12-17,Blacksmith's Whetstone,Chaos Orb,0.04504,10
2567,Betrayal,2018-12-18,Blacksmith's Whetstone,Chaos Orb,0.04333,10
2568,Betrayal,2018-12-19,Blacksmith's Whetstone,Chaos Orb,0.04288,10
2569,Betrayal,2018-12-20,Blacksmith's Whetstone,Chaos Orb,0.04167,10
2570,Betrayal,2018-12-21,Blacksmith's Whetstone,Chaos Orb,0.04169,10
2571,Betrayal,2018-12-22,Blacksmith's Whetstone,Chaos Orb,0.04085,10
2572,Betrayal,2018-12-23,Blacksmith's Whetstone,Chaos Orb,0.03846,10
2573,Betrayal,2018-12-24,Blacksmith's Whetstone,Chaos Orb,0.03492,10
2574,Betrayal,2018-12-25,Blacksmith's Whetstone,Chaos Orb,0.03333,10
2575,Betrayal,2018-12-26,Blacksmith's Whetstone,Chaos Orb,0.03333,10
2576,Betrayal,2018-12-27,Blacksmith's Whetstone,Chaos Orb,0.03333,10
2577,Betrayal,2018-12-28,Blacksmith's Whetstone,Chaos Orb,0.03571,10
2578,Betrayal,2018-12-29,Blacksmith's Whetstone,Chaos Orb,0.03875,10
2579,Betrayal,2018-12-30,Blacksmith's Whetstone,Chaos Orb,0.04,10
2580,Betrayal,2018-12-31,Blacksmith's Whetstone,Chaos Orb,0.04,10
2581,Betrayal,2019-01-01,Blacksmith's Whetstone,Chaos Orb,0.0403,10
2582,Betrayal,2019-01-02,Blacksmith's Whetstone,Chaos Orb,0.03923,10
2583,Betrayal,2019-01-03,Blacksmith's Whetstone,Chaos Orb,0.03846,10
2584,Betrayal,2019-01-04,Blacksmith's Whetstone,Chaos Orb,0.03802,10
2585,Betrayal,2019-01-05,Blacksmith's Whetstone,Chaos Orb,0.03704,10
2586,Betrayal,2019-01-06,Blacksmith's Whetstone,Chaos Orb,0.03643,10
2587,Betrayal,2019-01-07,Blacksmith's Whetstone,Chaos Orb,0.03825,10
2588,Betrayal,2019-01-08,Blacksmith's Whetstone,Chaos Orb,0.03846,10
2589,Betrayal,2019-01-09,Blacksmith's Whetstone,Chaos Orb,0.0399,10
2590,Betrayal,2019-01-10,Blacksmith's Whetstone,Chaos Orb,0.04,10
2591,Betrayal,2019-01-11,Blacksmith's Whetstone,Chaos Orb,0.04079,10
2592,Betrayal,2019-01-12,Blacksmith's Whetstone,Chaos Orb,0.04106,10
2593,Betrayal,2019-01-13,Blacksmith's Whetstone,Chaos Orb,0.04078,10
2594,Betrayal,2019-01-14,Blacksmith's Whetstone,Chaos Orb,0.04167,10
2595,Betrayal,2019-01-15,Blacksmith's Whetstone,Chaos Orb,0.043,10
2596,Betrayal,2019-01-16,Blacksmith's Whetstone,Chaos Orb,0.04348,10
2597,Betrayal,2019-01-17,Blacksmith's Whetstone,Chaos Orb,0.04167,10
2598,Betrayal,2019-01-18,Blacksmith's Whetstone,Chaos Orb,0.04237,10
2599,Betrayal,2019-01-19,Blacksmith's Whetstone,Chaos Orb,0.04151,10
2600,Betrayal,2019-01-20,Blacksmith's Whetstone,Chaos Orb,0.03951,10
2601,Betrayal,2019-01-21,Blacksmith's Whetstone,Chaos Orb,0.04122,10
2602,Betrayal,2019-01-22,Blacksmith's Whetstone,Chaos Orb,0.03846,10
2603,Betrayal,2019-01-23,Blacksmith's Whetstone,Chaos Orb,0.03832,10
2604,Betrayal,2019-01-24,Blacksmith's Whetstone,Chaos Orb,0.04125,10
2605,Betrayal,2019-01-25,Blacksmith's Whetstone,Chaos Orb,0.04042,10
2606,Betrayal,2019-01-26,Blacksmith's Whetstone,Chaos Orb,0.03988,10
2607,Betrayal,2019-01-27,Blacksmith's Whetstone,Chaos Orb,0.03502,10
2608,Betrayal,2019-01-28,Blacksmith's Whetstone,Chaos Orb,0.03676,10
2609,Betrayal,2019-01-29,Blacksmith's Whetstone,Chaos Orb,0.03607,10
2610,Betrayal,2019-01-30,Blacksmith's Whetstone,Chaos Orb,0.03818,10
2611,Betrayal,2019-01-31,Blacksmith's Whetstone,Chaos Orb,0.03846,10
2612,Betrayal,2019-02-01,Blacksmith's Whetstone,Chaos Orb,0.03846,10
2613,Betrayal,2019-02-02,Blacksmith's Whetstone,Chaos Orb,0.03819,10
2614,Betrayal,2019-02-03,Blacksmith's Whetstone,Chaos Orb,0.03704,10
2615,Betrayal,2019-02-04,Blacksmith's Whetstone,Chaos Orb,0.03707,10
2616,Betrayal,2019-02-05,Blacksmith's Whetstone,Chaos Orb,0.04,10
2617,Betrayal,2019-02-06,Blacksmith's Whetstone,Chaos Orb,0.03846,10
2618,Betrayal,2019-02-07,Blacksmith's Whetstone,Chaos Orb,0.0373,10
2619,Betrayal,2019-02-08,Blacksmith's Whetstone,Chaos Orb,0.03836,10
2620,Betrayal,2019-02-09,Blacksmith's Whetstone,Chaos Orb,0.03704,10
2621,Betrayal,2019-02-10,Blacksmith's Whetstone,Chaos Orb,0.03966,10
2622,Betrayal,2019-02-11,Blacksmith's Whetstone,Chaos Orb,0.03846,10
2623,Betrayal,2019-02-12,Blacksmith's Whetstone,Chaos Orb,0.03779,10
2624,Betrayal,2019-02-13,Blacksmith's Whetstone,Chaos Orb,0.03819,10
2625,Betrayal,2019-02-14,Blacksmith's Whetstone,Chaos Orb,0.03846,10
2626,Betrayal,2019-02-15,Blacksmith's Whetstone,Chaos Orb,0.03846,10
2627,Betrayal,2019-02-16,Blacksmith's Whetstone,Chaos Orb,0.03996,10
2628,Betrayal,2019-02-17,Blacksmith's Whetstone,Chaos Orb,0.03846,10
2629,Betrayal,2019-02-18,Blacksmith's Whetstone,Chaos Orb,0.03846,10
2630,Betrayal,2019-02-19,Blacksmith's Whetstone,Chaos Orb,0.03846,10
2631,Betrayal,2019-02-20,Blacksmith's Whetstone,Chaos Orb,0.03828,10
2632,Betrayal,2019-02-21,Blacksmith's Whetstone,Chaos Orb,0.03655,10
2633,Betrayal,2019-02-22,Blacksmith's Whetstone,Chaos Orb,0.03818,10
2634,Betrayal,2019-02-23,Blacksmith's Whetstone,Chaos Orb,0.03571,10
2635,Betrayal,2019-02-24,Blacksmith's Whetstone,Chaos Orb,0.03496,10
2636,Betrayal,2019-02-25,Blacksmith's Whetstone,Chaos Orb,0.03333,10
2637,Betrayal,2019-02-26,Blacksmith's Whetstone,Chaos Orb,0.03333,10
2638,Betrayal,2019-02-27,Blacksmith's Whetstone,Chaos Orb,0.03333,10
2639,Betrayal,2019-02-28,Blacksmith's Whetstone,Chaos Orb,0.03333,10
2640,Betrayal,2019-03-01,Blacksmith's Whetstone,Chaos Orb,0.03333,10
2641,Betrayal,2019-03-02,Blacksmith's Whetstone,Chaos Orb,0.03323,10
2642,Betrayal,2019-03-03,Blacksmith's Whetstone,Chaos Orb,0.03333,10
2643,Betrayal,2019-03-04,Blacksmith's Whetstone,Chaos Orb,0.03333,10
2644,Betrayal,2019-03-05,Blacksmith's Whetstone,Chaos Orb,0.03326,10
2645,Betrayal,2018-12-07,Orb of Augmentation,Chaos Orb,0.5,11
2646,Betrayal,2018-12-08,Orb of Augmentation,Chaos Orb,0.06745,11
2647,Betrayal,2018-12-09,Orb of Augmentation,Chaos Orb,0.04878,11
2648,Betrayal,2018-12-10,Orb of Augmentation,Chaos Orb,0.04,11
2649,Betrayal,2018-12-11,Orb of Augmentation,Chaos Orb,0.03939,11
2650,Betrayal,2018-12-12,Orb of Augmentation,Chaos Orb,0.04292,11
2651,Betrayal,2018-12-13,Orb of Augmentation,Chaos Orb,0.04545,11
2652,Betrayal,2018-12-14,Orb of Augmentation,Chaos Orb,0.04724,11
2653,Betrayal,2018-12-15,Orb of Augmentation,Chaos Orb,0.05556,11
2654,Betrayal,2018-12-16,Orb of Augmentation,Chaos Orb,0.05213,11
2655,Betrayal,2018-12-17,Orb of Augmentation,Chaos Orb,0.04762,11
2656,Betrayal,2018-12-18,Orb of Augmentation,Chaos Orb,0.04762,11
2657,Betrayal,2018-12-19,Orb of Augmentation,Chaos Orb,0.04762,11
2658,Betrayal,2018-12-20,Orb of Augmentation,Chaos Orb,0.04762,11
2659,Betrayal,2018-12-21,Orb of Augmentation,Chaos Orb,0.05263,11
2660,Betrayal,2018-12-22,Orb of Augmentation,Chaos Orb,0.04762,11
2661,Betrayal,2018-12-23,Orb of Augmentation,Chaos Orb,0.05,11
2662,Betrayal,2018-12-24,Orb of Augmentation,Chaos Orb,0.05025,11
2663,Betrayal,2018-12-25,Orb of Augmentation,Chaos Orb,0.04762,11
2664,Betrayal,2018-12-26,Orb of Augmentation,Chaos Orb,0.05514,11
2665,Betrayal,2018-12-27,Orb of Augmentation,Chaos Orb,0.06441,11
2666,Betrayal,2018-12-28,Orb of Augmentation,Chaos Orb,0.06667,11
2667,Betrayal,2018-12-29,Orb of Augmentation,Chaos Orb,0.06667,11
2668,Betrayal,2018-12-30,Orb of Augmentation,Chaos Orb,0.06667,11
2669,Betrayal,2018-12-31,Orb of Augmentation,Chaos Orb,0.06667,11
2670,Betrayal,2019-01-01,Orb of Augmentation,Chaos Orb,0.06667,11
2671,Betrayal,2019-01-02,Orb of Augmentation,Chaos Orb,0.06444,11
2672,Betrayal,2019-01-03,Orb of Augmentation,Chaos Orb,0.06615,11
2673,Betrayal,2019-01-04,Orb of Augmentation,Chaos Orb,0.06029,11
2674,Betrayal,2019-01-05,Orb of Augmentation,Chaos Orb,0.05856,11
2675,Betrayal,2019-01-06,Orb of Augmentation,Chaos Orb,0.05556,11
2676,Betrayal,2019-01-07,Orb of Augmentation,Chaos Orb,0.05748,11
2677,Betrayal,2019-01-08,Orb of Augmentation,Chaos Orb,0.05846,11
2678,Betrayal,2019-01-09,Orb of Augmentation,Chaos Orb,0.05882,11
2679,Betrayal,2019-01-10,Orb of Augmentation,Chaos Orb,0.05882,11
2680,Betrayal,2019-01-11,Orb of Augmentation,Chaos Orb,0.06182,11
2681,Betrayal,2019-01-12,Orb of Augmentation,Chaos Orb,0.06059,11
2682,Betrayal,2019-01-13,Orb of Augmentation,Chaos Orb,0.06667,11
2683,Betrayal,2019-01-14,Orb of Augmentation,Chaos Orb,0.06667,11
2684,Betrayal,2019-01-15,Orb of Augmentation,Chaos Orb,0.06667,11
2685,Betrayal,2019-01-16,Orb of Augmentation,Chaos Orb,0.06667,11
2686,Betrayal,2019-01-17,Orb of Augmentation,Chaos Orb,0.06667,11
2687,Betrayal,2019-01-18,Orb of Augmentation,Chaos Orb,0.06667,11
2688,Betrayal,2019-01-19,Orb of Augmentation,Chaos Orb,0.06667,11
2689,Betrayal,2019-01-20,Orb of Augmentation,Chaos Orb,0.07156,11
2690,Betrayal,2019-01-21,Orb of Augmentation,Chaos Orb,0.07562,11
2691,Betrayal,2019-01-22,Orb of Augmentation,Chaos Orb,0.08119,11
2692,Betrayal,2019-01-23,Orb of Augmentation,Chaos Orb,0.07692,11
2693,Betrayal,2019-01-24,Orb of Augmentation,Chaos Orb,0.07407,11
2694,Betrayal,2019-01-25,Orb of Augmentation,Chaos Orb,0.07692,11
2695,Betrayal,2019-01-26,Orb of Augmentation,Chaos Orb,0.07692,11
2696,Betrayal,2019-01-27,Orb of Augmentation,Chaos Orb,0.07692,11
2697,Betrayal,2019-01-28,Orb of Augmentation,Chaos Orb,0.07412,11
2698,Betrayal,2019-01-29,Orb of Augmentation,Chaos Orb,0.07143,11
2699,Betrayal,2019-01-30,Orb of Augmentation,Chaos Orb,0.07143,11
2700,Betrayal,2019-01-31,Orb of Augmentation,Chaos Orb,0.07143,11
2701,Betrayal,2019-02-01,Orb of Augmentation,Chaos Orb,0.06676,11
2702,Betrayal,2019-02-02,Orb of Augmentation,Chaos Orb,0.06667,11
2703,Betrayal,2019-02-03,Orb of Augmentation,Chaos Orb,0.06667,11
2704,Betrayal,2019-02-04,Orb of Augmentation,Chaos Orb,0.06667,11
2705,Betrayal,2019-02-05,Orb of Augmentation,Chaos Orb,0.06667,11
2706,Betrayal,2019-02-06,Orb of Augmentation,Chaos Orb,0.06667,11
2707,Betrayal,2019-02-07,Orb of Augmentation,Chaos Orb,0.06639,11
2708,Betrayal,2019-02-08,Orb of Augmentation,Chaos Orb,0.06639,11
2709,Betrayal,2019-02-09,Orb of Augmentation,Chaos Orb,0.06615,11
2710,Betrayal,2019-02-10,Orb of Augmentation,Chaos Orb,0.06667,11
2711,Betrayal,2019-02-11,Orb of Augmentation,Chaos Orb,0.06667,11
2712,Betrayal,2019-02-12,Orb of Augmentation,Chaos Orb,0.06667,11
2713,Betrayal,2019-02-13,Orb of Augmentation,Chaos Orb,0.06667,11
2714,Betrayal,2019-02-14,Orb of Augmentation,Chaos Orb,0.06667,11
2715,Betrayal,2019-02-15,Orb of Augmentation,Chaos Orb,0.06667,11
